GEOID,Location,POP,Total_Households,Median_HH_Income,Low_Income_HH,Low_Income_Rate,HH_SNAP,SNAP_Rate,HH_Public_Assistance,Public_Assistance_Rate,Children_0_17,Children_0_4,Children_5_17,Child_Dependency_Rate,Elderly_65_Plus,Elderly_65_74,Elderly_75_Plus,Elderly_Dependency_Rate,Total_Dependency_Rate,HH_With_Children,HH_With_Children_Rate,Single_Parent_HH,Single_Parent_Rate,Renter_Occupied,Renter_Rate,Vacant_Housing_Units,Vacancy_Rate,Built_Before_1940,Old_Housing_Rate,Total_Workers,Workers_No_Car,No_Car_Rate,HH_No_Internet,No_Internet_Rate
295101061002,"Block Group 2, Tract 106100, St. Louis City",390,184,15096.0,124,0.6739130434782609,83,0.45108695652173914,0,0.0,105,66,39,0.2692307692307692,92,0,92,0.2358974358974359,0.5051282051282051,76,0.41304347826086957,0,0.0,60,0.32608695652173914,120,0.39473684210526316,174,0.5723684210526315,104,20,0.19230769230769232,76,0.41304347826086957
295101061003,"Block Group 3, Tract 106100, St. Louis City",775,373,29954.0,143,0.38337801608579086,165,0.44235924932975873,0,0.0,175,52,123,0.22580645161290322,154,124,30,0.19870967741935483,0.42451612903225805,132,0.353887399463807,0,0.0,206,0.5522788203753352,149,0.28544061302681994,425,0.814176245210728,344,72,0.20930232558139536,135,0.36193029490616624
295101062001,"Block Group 1, Tract 106200, St. Louis City",842,279,55650.0,95,0.34050179211469533,143,0.5125448028673835,27,0.0967741935483871,479,242,237,0.5688836104513064,44,36,8,0.052256532066508314,0.6211401425178147,182,0.6523297491039427,80,0.2867383512544803,224,0.8028673835125448,43,0.13354037267080746,59,0.18322981366459629,236,144,0.6101694915254238,26,0.0931899641577061
295101062002,"Block Group 2, Tract 106200, St. Louis City",170,106,16058.0,73,0.6886792452830188,12,0.11320754716981132,0,0.0,11,0,11,0.06470588235294118,30,25,5,0.17647058823529413,0.2411764705882353,9,0.08490566037735849,0,0.0,68,0.6415094339622641,101,0.48792270531400966,142,0.6859903381642513,40,0,0.0,16,0.1509433962264151
295101062003,"Block Group 3, Tract 106200, St. Louis City",646,188,21801.0,121,0.6436170212765957,121,0.6436170212765957,0,0.0,326,304,22,0.5046439628482973,29,12,17,0.04489164086687306,0.5495356037151703,105,0.5585106382978723,37,0.19680851063829788,117,0.6223404255319149,181,0.4905149051490515,183,0.4959349593495935,103,0,0.0,8,0.0425531914893617
295101063001,"Block Group 1, Tract 106300, St. Louis City",668,299,29115.0,127,0.42474916387959866,57,0.19063545150501673,0,0.0,46,0,46,0.0688622754491018,111,46,65,0.1661676646706587,0.23502994011976047,45,0.1505016722408027,25,0.08361204013377926,206,0.6889632107023411,242,0.44731977818853974,322,0.5951940850277264,359,60,0.1671309192200557,88,0.29431438127090304
295101063002,"Block Group 2, Tract 106300, St. Louis City",562,238,23542.0,133,0.5588235294117647,103,0.4327731092436975,0,0.0,175,49,126,0.3113879003558719,80,47,33,0.1423487544483986,0.45373665480427045,43,0.18067226890756302,0,0.0,146,0.6134453781512605,199,0.45537757437070936,307,0.7025171624713958,184,15,0.08152173913043478,120,0.5042016806722689
295101064001,"Block Group 1, Tract 106400, St. Louis City",777,377,43346.0,177,0.46949602122015915,153,0.40583554376657827,18,0.04774535809018567,258,47,211,0.33204633204633205,141,80,61,0.18146718146718147,0.5135135135135135,110,0.2917771883289125,0,0.0,229,0.6074270557029178,230,0.37891268533772654,436,0.7182866556836903,279,81,0.2903225806451613,117,0.3103448275862069
295101064002,"Block Group 2, Tract 106400, St. Louis City",789,221,27386.0,79,0.3574660633484163,167,0.755656108597285,0,0.0,350,75,275,0.4435994930291508,25,0,25,0.031685678073510776,0.4752851711026616,144,0.6515837104072398,40,0.18099547511312217,194,0.8778280542986425,111,0.33433734939759036,178,0.536144578313253,232,74,0.31896551724137934,12,0.05429864253393665
295101064003,"Block Group 3, Tract 106400, St. Louis City",561,242,55650.0,52,0.21487603305785125,19,0.07851239669421488,0,0.0,53,32,21,0.0944741532976827,165,136,29,0.29411764705882354,0.38859180035650626,19,0.07851239669421488,19,0.07851239669421488,84,0.34710743801652894,140,0.36649214659685864,142,0.3717277486910995,273,36,0.13186813186813187,0,0.0
295101065001,"Block Group 1, Tract 106500, St. Louis City",935,291,36406.0,89,0.30584192439862545,102,0.35051546391752575,0,0.0,50,0,50,0.053475935828877004,423,202,221,0.45240641711229945,0.5058823529411764,49,0.16838487972508592,0,0.0,161,0.5532646048109966,118,0.2885085574572127,318,0.7775061124694377,135,31,0.22962962962962963,104,0.35738831615120276
295101065002,"Block Group 2, Tract 106500, St. Louis City",552,290,80694.0,32,0.1103448275862069,4,0.013793103448275862,0,0.0,4,0,4,0.007246376811594203,75,13,62,0.1358695652173913,0.1431159420289855,4,0.013793103448275862,0,0.0,65,0.22413793103448276,194,0.40082644628099173,236,0.48760330578512395,371,0,0.0,222,0.7655172413793103
295101065003,"Block Group 3, Tract 106500, St. Louis City",1315,375,40313.0,66,0.176,69,0.184,27,0.072,362,84,278,0.2752851711026616,165,114,51,0.12547528517110265,0.4007604562737643,201,0.536,0,0.0,236,0.6293333333333333,168,0.30939226519337015,310,0.570902394106814,708,370,0.5225988700564972,125,0.3333333333333333
295101066001,"Block Group 1, Tract 106600, St. Louis City",394,247,55650.0,136,0.5506072874493927,75,0.30364372469635625,6,0.024291497975708502,35,0,35,0.08883248730964467,46,39,7,0.116751269035533,0.20558375634517767,37,0.14979757085020243,0,0.0,123,0.4979757085020243,202,0.44988864142538976,318,0.7082405345211581,208,66,0.3173076923076923,60,0.242914979757085
295101066002,"Block Group 2, Tract 106600, St. Louis City",792,297,55650.0,150,0.5050505050505051,91,0.3063973063973064,0,0.0,226,86,140,0.28535353535353536,123,46,77,0.1553030303030303,0.44065656565656564,97,0.3265993265993266,0,0.0,195,0.6565656565656566,102,0.2556390977443609,347,0.8696741854636592,278,189,0.6798561151079137,46,0.15488215488215487
295101067001,"Block Group 1, Tract 106700, St. Louis City",149,123,2499.0,80,0.6504065040650406,10,0.08130081300813008,0,0.0,0,0,0,0.0,91,55,36,0.610738255033557,0.610738255033557,0,0.0,0,0.0,0,0.0,143,0.5375939849624061,213,0.8007518796992481,45,0,0.0,0,0.0
295101067002,"Block Group 2, Tract 106700, St. Louis City",1544,261,90801.0,51,0.19540229885057472,178,0.6819923371647509,0,0.0,212,0,212,0.13730569948186527,27,21,6,0.017487046632124352,0.15479274611398963,223,0.8544061302681992,0,0.0,50,0.19157088122605365,286,0.5228519195612431,448,0.8190127970749543,492,11,0.022357723577235773,18,0.06896551724137931
295101067003,"Block Group 3, Tract 106700, St. Louis City",944,354,66316.0,69,0.19491525423728814,65,0.18361581920903955,0,0.0,112,52,60,0.11864406779661017,113,76,37,0.11970338983050847,0.23834745762711865,86,0.24293785310734464,0,0.0,141,0.3983050847457627,181,0.3383177570093458,404,0.7551401869158878,435,163,0.37471264367816093,19,0.05367231638418079
295101067004,"Block Group 4, Tract 106700, St. Louis City",710,331,38787.0,116,0.3504531722054381,38,0.1148036253776435,0,0.0,39,0,39,0.054929577464788736,214,165,49,0.30140845070422534,0.3563380281690141,37,0.11178247734138973,0,0.0,156,0.47129909365558914,70,0.1745635910224439,266,0.6633416458852868,295,241,0.8169491525423729,98,0.29607250755287007
295101072001,"Block Group 1, Tract 107200, St. Louis City",1015,369,29726.0,148,0.4010840108401084,177,0.4796747967479675,0,0.0,280,144,136,0.27586206896551724,61,37,24,0.060098522167487685,0.3359605911330049,71,0.19241192411924118,0,0.0,219,0.5934959349593496,209,0.3615916955017301,272,0.47058823529411764,347,176,0.5072046109510087,74,0.2005420054200542
295101073001,"Block Group 1, Tract 107300, St. Louis City",578,305,34306.0,86,0.2819672131147541,26,0.08524590163934426,0,0.0,44,15,29,0.07612456747404844,198,146,52,0.34256055363321797,0.4186851211072664,29,0.09508196721311475,0,0.0,142,0.46557377049180326,18,0.05572755417956656,61,0.18885448916408668,247,31,0.12550607287449392,33,0.10819672131147541
295101073002,"Block Group 2, Tract 107300, St. Louis City",899,485,68472.0,91,0.18762886597938144,64,0.13195876288659794,0,0.0,85,19,66,0.09454949944382647,296,285,11,0.3292547274749722,0.42380422691879865,44,0.09072164948453608,0,0.0,321,0.6618556701030928,94,0.16234887737478412,248,0.4283246977547496,658,40,0.060790273556231005,163,0.33608247422680415
295101073003,"Block Group 3, Tract 107300, St. Louis City",166,99,55650.0,99,1.0,69,0.696969696969697,0,0.0,25,0,25,0.15060240963855423,31,0,31,0.18674698795180722,0.3373493975903614,30,0.30303030303030304,30,0.30303030303030304,58,0.5858585858585859,108,0.5217391304347826,153,0.7391304347826086,28,28,1.0,21,0.21212121212121213
295101073004,"Block Group 4, Tract 107300, St. Louis City",1422,495,35439.0,174,0.3515151515151515,202,0.4080808080808081,33,0.06666666666666667,542,150,392,0.38115330520393814,122,62,60,0.08579465541490858,0.4669479606188467,230,0.46464646464646464,0,0.0,201,0.40606060606060607,190,0.2773722627737226,196,0.28613138686131384,479,14,0.029227557411273485,78,0.15757575757575756
295101073005,"Block Group 5, Tract 107300, St. Louis City",719,276,53952.0,78,0.2826086956521739,0,0.0,0,0.0,178,71,107,0.24756606397774686,140,57,83,0.19471488178025034,0.4422809457579972,99,0.358695652173913,0,0.0,82,0.2971014492753623,39,0.12380952380952381,98,0.3111111111111111,321,62,0.19314641744548286,30,0.10869565217391304
295101073006,"Block Group 6, Tract 107300, St. Louis City",499,146,74107.0,30,0.2054794520547945,71,0.4863013698630137,63,0.4315068493150685,96,0,96,0.19238476953907815,57,32,25,0.11422845691382766,0.3066132264529058,77,0.5273972602739726,0,0.0,99,0.678082191780822,92,0.3865546218487395,166,0.6974789915966386,247,14,0.05668016194331984,20,0.136986301369863
295101074001,"Block Group 1, Tract 107400, St. Louis City",205,101,25750.0,46,0.45544554455445546,60,0.594059405940594,0,0.0,16,0,16,0.07804878048780488,68,49,19,0.33170731707317075,0.4097560975609756,13,0.12871287128712872,0,0.0,42,0.4158415841584158,110,0.5213270142180095,188,0.8909952606635071,53,0,0.0,40,0.39603960396039606
295101074002,"Block Group 2, Tract 107400, St. Louis City",535,179,36116.0,51,0.2849162011173184,52,0.2905027932960894,0,0.0,35,0,35,0.06542056074766354,119,102,17,0.22242990654205608,0.28785046728971964,16,0.0893854748603352,0,0.0,59,0.329608938547486,91,0.337037037037037,148,0.5481481481481482,163,35,0.2147239263803681,75,0.41899441340782123
295101074003,"Block Group 3, Tract 107400, St. Louis City",1308,433,48829.0,131,0.302540415704388,219,0.5057736720554272,7,0.016166281755196306,553,112,441,0.422782874617737,151,48,103,0.1154434250764526,0.5382262996941896,218,0.5034642032332564,0,0.0,251,0.5796766743648961,99,0.18609022556390978,288,0.5413533834586466,162,12,0.07407407407407407,65,0.15011547344110854
295101075001,"Block Group 1, Tract 107500, St. Louis City",488,239,50042.0,50,0.20920502092050208,42,0.17573221757322174,0,0.0,65,0,65,0.13319672131147542,111,16,95,0.22745901639344263,0.36065573770491804,27,0.11297071129707113,0,0.0,61,0.25523012552301255,65,0.2138157894736842,162,0.5328947368421053,243,31,0.12757201646090535,0,0.0
295101075002,"Block Group 2, Tract 107500, St. Louis City",463,229,55650.0,122,0.5327510917030568,120,0.5240174672489083,31,0.13537117903930132,201,75,126,0.43412526997840173,47,0,47,0.10151187904967603,0.5356371490280778,92,0.4017467248908297,0,0.0,152,0.6637554585152838,162,0.4143222506393862,300,0.7672634271099744,61,0,0.0,105,0.4585152838427948
295101075003,"Block Group 3, Tract 107500, St. Louis City",588,369,55650.0,273,0.7398373983739838,85,0.23035230352303523,10,0.02710027100271003,19,0,19,0.03231292517006803,185,154,31,0.31462585034013607,0.3469387755102041,17,0.04607046070460705,0,0.0,207,0.5609756097560976,208,0.36048526863084923,293,0.5077989601386482,252,105,0.4166666666666667,241,0.6531165311653117
295101076001,"Block Group 1, Tract 107600, St. Louis City",529,227,42212.0,34,0.14977973568281938,45,0.19823788546255505,0,0.0,100,9,91,0.1890359168241966,121,112,9,0.22873345935727787,0.41776937618147447,45,0.19823788546255505,0,0.0,81,0.3568281938325991,119,0.3439306358381503,176,0.5086705202312138,240,15,0.0625,38,0.16740088105726872
295101076002,"Block Group 2, Tract 107600, St. Louis City",411,215,28854.0,101,0.4697674418604651,88,0.40930232558139534,21,0.09767441860465116,99,0,99,0.24087591240875914,57,28,29,0.1386861313868613,0.3795620437956204,34,0.15813953488372093,22,0.10232558139534884,154,0.7162790697674418,103,0.3238993710691824,147,0.46226415094339623,101,29,0.2871287128712871,21,0.09767441860465116
295101076003,"Block Group 3, Tract 107600, St. Louis City",719,315,34769.0,115,0.36507936507936506,85,0.2698412698412698,6,0.01904761904761905,95,26,69,0.13212795549374132,111,82,29,0.15438108484005564,0.2865090403337969,86,0.273015873015873,0,0.0,193,0.6126984126984127,102,0.2446043165467626,274,0.657074340527578,385,270,0.7012987012987013,63,0.2
295101081001,"Block Group 1, Tract 108100, St. Louis City",1442,475,47440.0,118,0.24842105263157896,48,0.10105263157894737,0,0.0,508,142,366,0.3522884882108183,222,65,157,0.1539528432732316,0.5062413314840499,131,0.27578947368421053,36,0.07578947368421053,210,0.4421052631578947,148,0.2375601926163724,346,0.5553772070626003,590,154,0.26101694915254237,82,0.1726315789473684
295101081002,"Block Group 2, Tract 108100, St. Louis City",1754,533,40521.0,229,0.42964352720450283,83,0.15572232645403378,13,0.024390243902439025,505,43,462,0.2879133409350057,310,166,144,0.17673888255416192,0.4646522234891676,284,0.5328330206378987,0,0.0,273,0.5121951219512195,93,0.1485623003194888,191,0.305111821086262,571,156,0.2732049036777583,138,0.2589118198874296
295101081003,"Block Group 3, Tract 108100, St. Louis City",145,71,55650.0,10,0.14084507042253522,10,0.14084507042253522,0,0.0,0,0,0,0.0,47,19,28,0.32413793103448274,0.32413793103448274,0,0.0,0,0.0,38,0.5352112676056338,137,0.6586538461538461,175,0.8413461538461539,107,0,0.0,9,0.1267605633802817
295101082001,"Block Group 1, Tract 108200, St. Louis City",1007,462,18125.0,282,0.6103896103896104,232,0.5021645021645021,0,0.0,174,0,174,0.1727904667328699,326,97,229,0.323733862959285,0.49652432969215493,76,0.1645021645021645,0,0.0,234,0.5064935064935064,66,0.125,145,0.2746212121212121,245,61,0.24897959183673468,179,0.3874458874458874
295101082002,"Block Group 2, Tract 108200, St. Louis City",739,403,59671.0,41,0.10173697270471464,33,0.08188585607940446,10,0.02481389578163772,199,0,199,0.2692828146143437,213,108,105,0.2882273342354533,0.557510148849797,107,0.2655086848635236,99,0.2456575682382134,106,0.2630272952853598,141,0.25919117647058826,77,0.14154411764705882,292,19,0.06506849315068493,142,0.3523573200992556
295101083001,"Block Group 1, Tract 108300, St. Louis City",1152,539,43679.0,186,0.3450834879406308,165,0.30612244897959184,0,0.0,334,128,206,0.2899305555555556,153,130,23,0.1328125,0.4227430555555556,186,0.3450834879406308,11,0.02040816326530612,186,0.3450834879406308,66,0.10909090909090909,73,0.1206611570247934,576,239,0.4149305555555556,64,0.11873840445269017
295101083002,"Block Group 2, Tract 108300, St. Louis City",683,323,39028.0,49,0.15170278637770898,120,0.3715170278637771,45,0.1393188854489164,154,3,151,0.22547584187408493,206,131,75,0.30161054172767204,0.527086383601757,96,0.29721362229102166,64,0.19814241486068113,149,0.4613003095975232,120,0.2708803611738149,170,0.3837471783295711,310,120,0.3870967741935484,99,0.3065015479876161
295101096001,"Block Group 1, Tract 109600, St. Louis City",637,150,52679.0,47,0.31333333333333335,88,0.5866666666666667,29,0.19333333333333333,218,79,139,0.34222919937205654,87,61,26,0.13657770800627944,0.478806907378336,98,0.6533333333333333,15,0.1,28,0.18666666666666668,87,0.3670886075949367,189,0.7974683544303798,191,27,0.14136125654450263,47,0.31333333333333335
295101096002,"Block Group 2, Tract 109600, St. Louis City",367,236,13889.0,207,0.8771186440677966,94,0.3983050847457627,14,0.059322033898305086,23,23,0,0.06267029972752043,164,65,99,0.44686648501362397,0.5095367847411444,14,0.059322033898305086,0,0.0,133,0.5635593220338984,133,0.3604336043360434,171,0.4634146341463415,72,72,1.0,74,0.3135593220338983
295101096003,"Block Group 3, Tract 109600, St. Louis City",1085,439,46652.0,156,0.3553530751708428,173,0.3940774487471526,0,0.0,304,21,283,0.280184331797235,126,13,113,0.11612903225806452,0.39631336405529954,144,0.32801822323462415,0,0.0,315,0.7175398633257403,56,0.11313131313131314,230,0.46464646464646464,502,115,0.2290836653386454,91,0.2072892938496583
295101096004,"Block Group 4, Tract 109600, St. Louis City",808,248,43056.0,67,0.2701612903225806,114,0.4596774193548387,0,0.0,356,58,298,0.4405940594059406,63,22,41,0.07797029702970297,0.5185643564356436,136,0.5483870967741935,0,0.0,203,0.8185483870967742,122,0.32972972972972975,291,0.7864864864864864,206,71,0.3446601941747573,75,0.3024193548387097
295101096005,"Block Group 5, Tract 109600, St. Louis City",288,193,55650.0,58,0.3005181347150259,15,0.07772020725388601,0,0.0,42,0,42,0.14583333333333334,57,26,31,0.19791666666666666,0.34375,40,0.20725388601036268,0,0.0,144,0.7461139896373057,70,0.2661596958174905,76,0.2889733840304182,203,16,0.07881773399014778,46,0.23834196891191708
295101097001,"Block Group 1, Tract 109700, St. Louis City",1272,498,35238.0,179,0.35943775100401604,145,0.29116465863453816,5,0.010040160642570281,216,128,88,0.16981132075471697,170,55,115,0.13364779874213836,0.30345911949685533,114,0.2289156626506024,19,0.03815261044176707,296,0.5943775100401606,482,0.49183673469387756,696,0.710204081632653,368,74,0.20108695652173914,240,0.4819277108433735
295101097002,"Block Group 2, Tract 109700, St. Louis City",466,312,46207.0,100,0.32051282051282054,66,0.21153846153846154,0,0.0,25,0,25,0.0536480686695279,72,37,35,0.15450643776824036,0.20815450643776823,9,0.028846153846153848,0,0.0,32,0.10256410256410256,153,0.32903225806451614,359,0.7720430107526882,314,117,0.37261146496815284,75,0.2403846153846154
295101101001,"Block Group 1, Tract 110100, St. Louis City",882,377,31149.0,150,0.3978779840848806,246,0.6525198938992043,9,0.023872679045092837,126,24,102,0.14285714285714285,211,81,130,0.23922902494331066,0.3820861678004535,94,0.2493368700265252,0,0.0,236,0.6259946949602122,317,0.45677233429394815,567,0.8170028818443804,389,235,0.6041131105398457,59,0.15649867374005305
295101101002,"Block Group 2, Tract 110100, St. Louis City",485,214,55650.0,137,0.6401869158878505,44,0.205607476635514,0,0.0,22,0,22,0.04536082474226804,38,38,0,0.07835051546391752,0.12371134020618557,8,0.037383177570093455,8,0.037383177570093455,152,0.7102803738317757,114,0.3475609756097561,221,0.6737804878048781,170,0,0.0,99,0.46261682242990654
295101101003,"Block Group 3, Tract 110100, St. Louis City",594,323,32641.0,134,0.4148606811145511,80,0.2476780185758514,0,0.0,14,0,14,0.02356902356902357,157,102,55,0.26430976430976433,0.2878787878787879,13,0.04024767801857585,0,0.0,170,0.5263157894736842,216,0.4007421150278293,292,0.5417439703153989,223,25,0.11210762331838565,105,0.32507739938080493
295101102001,"Block Group 1, Tract 110200, St. Louis City",1212,478,55650.0,239,0.5,32,0.06694560669456066,8,0.016736401673640166,182,75,107,0.15016501650165018,205,96,109,0.16914191419141913,0.3193069306930693,88,0.18410041841004185,0,0.0,309,0.6464435146443515,115,0.19392917369308602,530,0.893760539629005,361,72,0.1994459833795014,261,0.5460251046025104
295101102002,"Block Group 2, Tract 110200, St. Louis City",491,256,15123.0,186,0.7265625,142,0.5546875,4,0.015625,207,73,134,0.4215885947046843,73,73,0,0.14867617107942974,0.570264765784114,68,0.265625,14,0.0546875,98,0.3828125,86,0.25146198830409355,197,0.5760233918128655,159,43,0.27044025157232704,51,0.19921875
295101102003,"Block Group 3, Tract 110200, St. Louis City",496,275,55650.0,72,0.26181818181818184,106,0.38545454545454544,0,0.0,47,47,0,0.09475806451612903,166,85,81,0.3346774193548387,0.42943548387096775,44,0.16,0,0.0,164,0.5963636363636363,329,0.5447019867549668,486,0.804635761589404,296,147,0.4966216216216216,125,0.45454545454545453
295101103001,"Block Group 1, Tract 110300, St. Louis City",997,533,30050.0,224,0.4202626641651032,170,0.31894934333958724,29,0.054409005628517824,148,61,87,0.14844533600802406,288,155,133,0.2888665997993982,0.4373119358074223,92,0.1726078799249531,30,0.05628517823639775,282,0.5290806754221389,279,0.3435960591133005,610,0.7512315270935961,386,238,0.616580310880829,183,0.3433395872420263
295101103002,"Block Group 2, Tract 110300, St. Louis City",670,327,55650.0,168,0.5137614678899083,115,0.3516819571865443,0,0.0,261,70,191,0.3895522388059702,39,0,39,0.058208955223880594,0.44776119402985076,89,0.27217125382262997,0,0.0,219,0.6697247706422018,359,0.5233236151603499,612,0.892128279883382,251,101,0.40239043824701193,140,0.42813455657492355
295101104001,"Block Group 1, Tract 110400, St. Louis City",633,200,59167.0,80,0.4,56,0.28,7,0.035,121,13,108,0.1911532385466035,81,71,10,0.12796208530805686,0.31911532385466035,53,0.265,0,0.0,103,0.515,101,0.33554817275747506,296,0.9833887043189369,214,79,0.3691588785046729,24,0.12
295101104002,"Block Group 2, Tract 110400, St. Louis City",799,338,31310.0,145,0.4289940828402367,167,0.4940828402366864,15,0.04437869822485207,119,82,37,0.14893617021276595,178,129,49,0.2227784730913642,0.3717146433041302,57,0.16863905325443787,0,0.0,225,0.665680473372781,159,0.3199195171026157,443,0.8913480885311871,311,89,0.2861736334405145,95,0.28106508875739644
295101104003,"Block Group 3, Tract 110400, St. Louis City",1207,435,48549.0,106,0.24367816091954023,107,0.24597701149425288,11,0.02528735632183908,342,0,342,0.28334714167357083,308,265,43,0.2551781275890638,0.5385252692626347,231,0.5310344827586206,18,0.041379310344827586,333,0.7655172413793103,111,0.2032967032967033,485,0.8882783882783882,354,39,0.11016949152542373,281,0.6459770114942529
295101105001,"Block Group 1, Tract 110500, St. Louis City",721,375,28229.0,178,0.4746666666666667,138,0.368,16,0.042666666666666665,77,9,68,0.10679611650485436,205,126,79,0.2843273231622746,0.391123439667129,23,0.06133333333333333,13,0.034666666666666665,160,0.4266666666666667,352,0.48418156808803303,465,0.6396148555708391,238,61,0.25630252100840334,121,0.32266666666666666
295101111001,"Block Group 1, Tract 111100, St. Louis City",944,413,55650.0,139,0.3365617433414044,112,0.2711864406779661,0,0.0,274,23,251,0.2902542372881356,156,98,58,0.1652542372881356,0.4555084745762712,192,0.4648910411622276,0,0.0,308,0.7457627118644068,108,0.2072936660268714,111,0.21305182341650672,330,96,0.2909090909090909,17,0.04116222760290557
295101111002,"Block Group 2, Tract 111100, St. Louis City",1000,435,2499.0,297,0.6827586206896552,168,0.38620689655172413,0,0.0,427,198,229,0.427,63,43,20,0.063,0.49,178,0.4091954022988506,11,0.02528735632183908,363,0.8344827586206897,125,0.22321428571428573,382,0.6821428571428572,139,7,0.050359712230215826,81,0.18620689655172415
295101112001,"Block Group 1, Tract 111200, St. Louis City",909,337,50250.0,82,0.2433234421364985,142,0.42136498516320475,10,0.02967359050445104,27,11,16,0.0297029702970297,145,81,64,0.15951595159515952,0.18921892189218922,21,0.06231454005934718,0,0.0,141,0.41839762611275966,248,0.4239316239316239,258,0.441025641025641,535,170,0.3177570093457944,54,0.16023738872403562
295101113001,"Block Group 1, Tract 111300, St. Louis City",789,423,28398.0,194,0.458628841607565,199,0.47044917257683216,6,0.014184397163120567,199,0,199,0.2522179974651457,91,91,0,0.11533586818757921,0.36755386565272496,112,0.2647754137115839,37,0.08747044917257683,281,0.6643026004728132,165,0.28061224489795916,395,0.6717687074829932,262,10,0.03816793893129771,165,0.3900709219858156
295101113002,"Block Group 2, Tract 111300, St. Louis City",753,455,27120.0,208,0.45714285714285713,119,0.26153846153846155,30,0.06593406593406594,8,0,8,0.010624169986719787,231,118,113,0.30677290836653387,0.31739707835325365,0,0.0,0,0.0,322,0.7076923076923077,173,0.2754777070063694,490,0.7802547770700637,388,73,0.18814432989690721,168,0.36923076923076925
295101121001,"Block Group 1, Tract 112100, St. Louis City",1797,892,78167.0,19,0.021300448430493273,0,0.0,0,0.0,295,41,254,0.16416249304396216,229,146,83,0.12743461324429606,0.2915971062882582,150,0.1681614349775785,0,0.0,470,0.5269058295964125,54,0.05708245243128964,782,0.8266384778012685,1081,232,0.21461609620721553,7,0.007847533632286996
295101121002,"Block Group 2, Tract 112100, St. Louis City",1237,723,85849.0,138,0.1908713692946058,36,0.04979253112033195,50,0.06915629322268327,14,0,14,0.01131770412287793,199,60,139,0.1608730800323363,0.17219078415521422,8,0.011065006915629323,0,0.0,451,0.623789764868603,160,0.1812004530011325,493,0.5583238958097395,833,277,0.3325330132052821,32,0.04426002766251729
295101121003,"Block Group 3, Tract 112100, St. Louis City",1377,971,39050.0,292,0.30072090628218334,124,0.12770339855818744,13,0.013388259526261586,94,42,52,0.0682643427741467,223,203,20,0.16194625998547568,0.23021060275962238,78,0.08032955715756952,0,0.0,897,0.9237899073120495,55,0.05360623781676413,745,0.7261208576998051,768,319,0.4153645833333333,144,0.14830072090628219
295101122001,"Block Group 1, Tract 112200, St. Louis City",1257,604,39167.0,207,0.34271523178807944,165,0.2731788079470199,0,0.0,79,13,66,0.06284805091487669,324,197,127,0.2577565632458234,0.3206046141607001,48,0.07947019867549669,8,0.013245033112582781,369,0.6109271523178808,283,0.31905298759864714,754,0.8500563697857948,505,84,0.16633663366336635,120,0.1986754966887417
295101123001,"Block Group 1, Tract 112300, St. Louis City",462,188,42763.0,49,0.26063829787234044,58,0.30851063829787234,0,0.0,111,22,89,0.24025974025974026,83,0,83,0.17965367965367965,0.4199134199134199,59,0.31382978723404253,0,0.0,25,0.13297872340425532,98,0.34265734265734266,250,0.8741258741258742,186,0,0.0,33,0.17553191489361702
295101123002,"Block Group 2, Tract 112300, St. Louis City",345,134,28700.0,55,0.41044776119402987,59,0.44029850746268656,0,0.0,136,68,68,0.39420289855072466,65,38,27,0.18840579710144928,0.5826086956521739,73,0.5447761194029851,0,0.0,86,0.6417910447761194,155,0.5363321799307958,200,0.6920415224913494,139,30,0.2158273381294964,35,0.26119402985074625
295101123003,"Block Group 3, Tract 112300, St. Louis City",746,414,26810.0,186,0.4492753623188406,167,0.4033816425120773,0,0.0,189,81,108,0.25335120643431636,152,71,81,0.2037533512064343,0.4571045576407507,96,0.2318840579710145,0,0.0,348,0.8405797101449275,237,0.3640552995391705,543,0.8341013824884793,141,61,0.4326241134751773,53,0.1280193236714976
295101124001,"Block Group 1, Tract 112400, St. Louis City",988,622,51296.0,120,0.19292604501607716,19,0.03054662379421222,0,0.0,77,31,46,0.07793522267206478,259,80,179,0.26214574898785425,0.340080971659919,52,0.08360128617363344,10,0.01607717041800643,468,0.752411575562701,34,0.051829268292682924,547,0.8338414634146342,519,85,0.16377649325626203,69,0.11093247588424437
295101124002,"Block Group 2, Tract 112400, St. Louis City",1493,882,87016.0,150,0.17006802721088435,0,0.0,0,0.0,62,14,48,0.041527126590756865,366,223,143,0.2451440053583389,0.28667113194909577,39,0.04421768707482993,0,0.0,558,0.6326530612244898,206,0.18933823529411764,570,0.5238970588235294,970,415,0.42783505154639173,58,0.06575963718820861
295101124003,"Block Group 3, Tract 112400, St. Louis City",1628,1089,76250.0,209,0.1919191919191919,21,0.01928374655647383,0,0.0,39,13,26,0.023955773955773956,368,141,227,0.22604422604422605,0.25,34,0.031221303948576674,0,0.0,764,0.7015610651974288,52,0.04557405784399649,528,0.46275197195442597,907,522,0.5755237045203969,0,0.0
295101135001,"Block Group 1, Tract 113500, St. Louis City",1394,707,65031.0,91,0.12871287128712872,0,0.0,0,0.0,196,95,101,0.1406025824964132,119,102,17,0.08536585365853659,0.2259684361549498,80,0.11315417256011315,11,0.015558698727015558,378,0.5346534653465347,84,0.10619469026548672,560,0.7079646017699115,937,209,0.22305229455709713,21,0.0297029702970297
